"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AFBI2TLOBCQLLOGMJPD2EFJ37HBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","ElaineC","https://www.amazon.com/gp/customer-reviews/R5YN2JSTK6UM1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Cat loves it","Reviewed in the United States on January 25, 2024","my picky cat Miao just loves it!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhA4zgvRxjiiH7J9snOfQ618BydTB9VA4HUAe66c9g8swAAAAAGXT5ZQAAAAB%26reviewId%3DR5YN2JSTK6UM1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hA4zgvRxjiiH7J9snOfQ618BydTB9VA4HUAe66c9g8swAAAAAGXT5ZQAAAAB&reviewId=R5YN2JSTK6UM1","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AFPYNXVK6RZ22EHTCRPR2GHORBQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R3QTJN1KZI42Z0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","My cat loves them","Reviewed in the United States on January 21, 2024","These are my cat’s new favorite treats. Good wholesome ingredients too.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKkHX3%252BYUVxfXegIMNh9UnlMVWuuVOZx7wF2segArdGdAAAAAGXT5ZQAAAAB%26reviewId%3DR3QTJN1KZI42Z0&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKkHX3%2BYUVxfXegIMNh9UnlMVWuuVOZx7wF2segArdGdAAAAAGXT5ZQAAAAB&reviewId=R3QTJN1KZI42Z0","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AG5JDP4KO3A7STTR4VDPPB234AUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","katyk","https://www.amazon.com/gp/customer-reviews/R24JLJT6DKYEVX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","My cats LOVE these!","Reviewed in the United States on December 12, 2023","I have three cats, one of them has cystitis. She doesn’t love most canned foods, and also has a sensitive stomach.  She hears the bag open and comes running, and even begs for these treats. I don’t know if these have helped with her cystitis, because we just got them a week ago, but I’m hopeful. Still a great product- tasty, healthy treats all my cats love!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFyQbyAEwndnatmIL83ecl80AEjeOwD7y6bRdABLI11GAAAAAGXT5ZQAAAAB%26reviewId%3DR24JLJT6DKYEVX&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","7 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFyQbyAEwndnatmIL83ecl80AEjeOwD7y6bRdABLI11GAAAAAGXT5ZQAAAAB&reviewId=R24JLJT6DKYEVX","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AED5HFSIE6GTQ7HZSKUOFHWMSSNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kristin schober","https://www.amazon.com/gp/customer-reviews/R3NFHVHSFACLGJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Even my fussy cats love these treats!","Reviewed in the United States on December 30, 2023","My 2 boy cats, like most cats, are particularly fussy when it comes to their food products. Especially anything related to healthy urinary tract. But my boys loooove these treats! Highly recommend!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCm6eeA1ve7wtvmxEiwOK9YyUe5ZiDds9g1ZgHL1q%252FCPAAAAAGXT5ZQAAAAB%26reviewId%3DR3NFHVHSFACLGJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","3 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCm6eeA1ve7wtvmxEiwOK9YyUe5ZiDds9g1ZgHL1q%2FCPAAAAAGXT5ZQAAAAB&reviewId=R3NFHVHSFACLGJ","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AEDW3AAKRXCKKIRCZZUGIQPTFYKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","MommaL13","https://www.amazon.com/gp/customer-reviews/R3NIJZ2VK3P0QX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Tasty treats that work!","Reviewed in the United States on December 1, 2023","My buddy gobbles these down, they are a perfect size for a cat as well. I definitely could tell a difference in him when we ran out and I couldn't find these, went to another brand and he won't eat those so I just reordered these again","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAq%252FN3hrGH11I1EhDl6%252FqHsbJyDXIpJDy3B12I%252B2Cxm5AAAAAGXT5ZQAAAAB%26reviewId%3DR3NIJZ2VK3P0QX&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","5 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAq%2FN3hrGH11I1EhDl6%2FqHsbJyDXIpJDy3B12I%2B2Cxm5AAAAAGXT5ZQAAAAB&reviewId=R3NIJZ2VK3P0QX","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AEA747ERKVNPORVEISTZ2BAKMNVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R2MZYFEM8L7HE4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Best treat","Reviewed in the United States on December 15, 2023","I have the pickiest Persian cat ever, but she LIVES these.  She begs for them, so you have a repeat buyer.  Shipping time was phenomenal.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNmMgwPlawaLayLup%252FnMXTvQ9NWq1YR4RvzSbfKAjTk7AAAAAGXT5ZQAAAAB%26reviewId%3DR2MZYFEM8L7HE4&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNmMgwPlawaLayLup%2FnMXTvQ9NWq1YR4RvzSbfKAjTk7AAAAAGXT5ZQAAAAB&reviewId=R2MZYFEM8L7HE4","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEENU76UI7EDQUGAPZHVHF4FFECA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Pamela D. Moore","https://www.amazon.com/gp/customer-reviews/R35MT1DMWP85Z4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Highly recommend","Reviewed in the United States on December 4, 2023","I have a Maine Coon Cat and she's a very picky eater but she loves these treats. Highly recommend them and they are very affordable plus they have my cat's best interest.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFKIH680hPIk0RBN1Qrat66tYuNCRKixnMKJXOK8WpbKAAAAAGXT5ZQAAAAB%26reviewId%3DR35MT1DMWP85Z4&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFKIH680hPIk0RBN1Qrat66tYuNCRKixnMKJXOK8WpbKAAAAAGXT5ZQAAAAB&reviewId=R35MT1DMWP85Z4","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AH7YT75UKU7LEDVDVBUFWQ33M2WA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Beverly Galloway","https://www.amazon.com/gp/customer-reviews/ROXFXF05MY2JZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","HE LOVES THEM","Reviewed in the United States on November 10, 2023","My cat is very picky and I wasn't sure he would like them. He loves them! All I have to do at treat time is shake the bag .. he comes running. He would eat the entire bag if possible. Good choice for Urinary Tract. I get them shipped monthly.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhK6jIJaGaRReMJs5ey1qGIOAHjzhuh0pUHYsz0IBku0bAAAAAGXT5ZQAAAAB%26reviewId%3DROXFXF05MY2JZ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","3 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hK6jIJaGaRReMJs5ey1qGIOAHjzhuh0pUHYsz0IBku0bAAAAAGXT5ZQAAAAB&reviewId=ROXFXF05MY2JZ","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHXY5CMAYZJCKMVC2WV2ACPQOW2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Gabriel","https://www.amazon.com/gp/customer-reviews/RV25N2UDS3HD5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","my cat loves it","Reviewed in the United States on December 18, 2023","hopefully its meant for cats with urinary tract infection history","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhN%252B%252BDjMnEGIRUvW9dEAqVqR279kiJnnOkccBGID4Ub%252BwAAAAAGXT5ZQAAAAB%26reviewId%3DRV25N2UDS3HD5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hN%2B%2BDjMnEGIRUvW9dEAqVqR279kiJnnOkccBGID4Ub%2BwAAAAAGXT5ZQAAAAB&reviewId=RV25N2UDS3HD5","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHBWXKT5BXHSC2MUAIVCR4GXV47Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Joy M","https://www.amazon.com/gp/customer-reviews/R2MN74OC5WB07E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","4.0 out of 5 stars","Cats line up for this","Reviewed in the United States on February 12, 2023","All of my three cats love this. They would line up and wait for their treat once I shake the bag. My only issue is that there isn't that much in the bag, especially if you have 3 cats all weighing between 9 to 13 lbs. I would have to give them 7-8 per day, and my ginger cat, 9-12 treats a day. This would definitely finish within a week or so. Also in the packaging, it doesn't mention anything about how it supports and promotes good urinary tract health, or anything with the word ""urinary tract"". I guess it's just self-explanatory that cranberry is good for the urinary tract.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLW6nVrCXandLfTAkGtDijvYuav%252B21oIkhYaem1rDMnCAAAAAGXT5ZQAAAAB%26reviewId%3DR2MN74OC5WB07E&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Cats line up for this","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLW6nVrCXandLfTAkGtDijvYuav%2B21oIkhYaem1rDMnCAAAAAGXT5ZQAAAAB&reviewId=R2MN74OC5WB07E","All of my three cats love this. They would line up and wait for their treat once I shake the bag. My only issue is that there isn't that much in the bag, especially if you have 3 cats all weighing between 9 to 13 lbs. I would have to give them 7-8 per day, and my ginger cat, 9-12 treats a day. This would definitely finish within a week or so. Also in the packaging, it doesn't mention anything about how it supports and promotes good urinary tract health, or anything with the word ""urinary tract"". I guess it's just self-explanatory that cranberry is good for the urinary tract.","7 people found this helpful","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFO7I54QRUAQUJ2HZ7T7FA4WOD7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Farook Koehler","https://www.amazon.com/gp/customer-reviews/R2H1M3QFC6T2JX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","2.0 out of 5 stars","Treats That Aren't","Reviewed in the United States on November 2, 2023","We have a couple older kitties, and we've transitioned them to ""urinary health"" diets. This means out with the old treats (which were likely okay), and in with treats for cats with FLUTD.Our cats totally ignored these treats. Even when hungry, they hardly even sniff them, and have not eaten a single treat. So, one can infer that at least some cats don't like these alleged ""treats"". From that, one can safely conclude that for those cat owners, this is $6 wasted.Yes, cats can be persnickety, and maybe change their minds about things. Our cats are somewhere in the middle of that continuum, but when it's dinner time, and the treats aren't even sniffed at, I think that's a good sign that the treats ... aren't ""treats"".I should also mention that we've tried many different brands of treats down through the years, and none have been so roundly rejected as these. So, you can take your chances buying these. They are roughly double the price of typical treats.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBohpIMQaNHF2omYHDe70BbzO7Srw3gOXoMf8VA2BtS9AAAAAGXT5ZYAAAAB%26reviewId%3DR2H1M3QFC6T2JX&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBohpIMQaNHF2omYHDe70BbzO7Srw3gOXoMf8VA2BtS9AAAAAGXT5ZYAAAAB&reviewId=R2H1M3QFC6T2JX","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGTQD7YYLNYS2U5PKHPKYWODWXHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/786b606b-20a7-4c94-b12b-c388b044cb08._CR0,23.0,287,287_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/786b606b-20a7-4c94-b12b-c388b044cb08._CR0,23.0,287,287_SX48_.jpg""/>","Cynister","https://www.amazon.com/gp/customer-reviews/R27552RJLHDSBU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","3.0 out of 5 stars","unfortunately my cats did not like","Reviewed in the United States on November 15, 2023","my cats who are not usually very picky wouldnt eat them. I mixed them with food and other treats - they picked the other away and left these.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOR8iKSXDF%252F%252B%252FGYRrtoTDEFUEntAehtnoSY2ZfjfWdZZAAAAAGXT5ZYAAAAB%26reviewId%3DR27552RJLHDSBU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOR8iKSXDF%2F%2B%2FGYRrtoTDEFUEntAehtnoSY2ZfjfWdZZAAAAAGXT5ZYAAAAB&reviewId=R27552RJLHDSBU","Report","Showing  comments",""
