"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini href","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AHRYTO7YRPKZWC64YRY6VBOWEJGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jenn","https://www.amazon.com/gp/customer-reviews/R3JM4EOV4CQ1NC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Pups are in love with these.","Reviewed in the United States on February 8, 2024","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","They gobble them down in minutes they love them so much.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNQgcSfbB5qpkRIQI4uTczaNgx31zpHOOm2zyy4vqSviAAAAAGXT4UUAAAAB%26reviewId%3DR3JM4EOV4CQ1NC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNQgcSfbB5qpkRIQI4uTczaNgx31zpHOOm2zyy4vqSviAAAAAGXT4UUAAAAB&reviewId=R3JM4EOV4CQ1NC","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGEW2ZAMDLWSE5TJE2PBCNDZDE2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/32f73da8-b67e-4827-ad64-743bdcd857e9._CR0,0.0,1000,1000_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/32f73da8-b67e-4827-ad64-743bdcd857e9._CR0,0.0,1000,1000_SX48_.jpg""/>","Kayla Thompson","https://www.amazon.com/gp/customer-reviews/R1IM1MDZIOTSJR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Reorder","Reviewed in the United States on January 28, 2024","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I’ve ordered these teething rings for my golden retriever puppy multiple times. They seem to be her favorite and they keep her busy for a good amount of time.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhN59%252FEaNYrpdT7kYh7kTUy2xLSbxvx680iRI3KQxFWIzAAAAAGXT4UUAAAAB%26reviewId%3DR1IM1MDZIOTSJR&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hN59%2FEaNYrpdT7kYh7kTUy2xLSbxvx680iRI3KQxFWIzAAAAAGXT4UUAAAAB&reviewId=R1IM1MDZIOTSJR","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGYZJCORCT6QCXONLXEJ7X5QU2EA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Cynthia Welborn","https://www.amazon.com/gp/customer-reviews/R32C8MIO2QKOYN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Short treat","Reviewed in the United States on January 25, 2024","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My toy poodle puppies love these chews, but they finish eating one in about 30 minutes.  Still, I buy them.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNSuEXQKniA2TLt6YMWzK22raUrkSonercg5by7ZbExqAAAAAGXT4UUAAAAB%26reviewId%3DR32C8MIO2QKOYN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNSuEXQKniA2TLt6YMWzK22raUrkSonercg5by7ZbExqAAAAAGXT4UUAAAAB&reviewId=R32C8MIO2QKOYN","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHDYW4JXNDNYYG2F76OGDFOIYWXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","rj","https://www.amazon.com/gp/customer-reviews/R2LZWR1G09RYSA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Dog ring chews","Reviewed in the United States on January 7, 2024","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Was hoping that the pumpkin wasn’t going to cause stomach issues with my puppy as the chicken flavor rings did, but they did. Puppy loves these chews, but will wait til she’s older to give again. Hopefully her tummy will be able to handle them when she’s much older.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLWE0aEZjzERyz8UglpSaDqF1IHvceC7ejpRb9YpGHP9AAAAAGXT4UUAAAAB%26reviewId%3DR2LZWR1G09RYSA&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLWE0aEZjzERyz8UglpSaDqF1IHvceC7ejpRb9YpGHP9AAAAAGXT4UUAAAAB&reviewId=R2LZWR1G09RYSA","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AH6TWQBZRC4EHHPWKBWBDYPZPVVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","paul ghiorzi","https://www.amazon.com/gp/customer-reviews/R13P2BJC4VTBXL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Puppy loves it and occupies alot of time","Reviewed in the United States on January 23, 2024","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Great value.  Takes the teething puppy away from your hands and shoes.  Takes the puppy hours to finish.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJ5neg%252F%252FURMDT%252Bn1D9gBzTX6OgeUyhScycW1krhWD7kDAAAAAGXT4UUAAAAB%26reviewId%3DR13P2BJC4VTBXL&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJ5neg%2F%2FURMDT%2Bn1D9gBzTX6OgeUyhScycW1krhWD7kDAAAAAGXT4UUAAAAB&reviewId=R13P2BJC4VTBXL","",""
"https://www.amazon.com/gp/profile/amzn1.account.AG3US3T55SWAICHOO6AZ45T4HSNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Karen Benser","https://www.amazon.com/gp/customer-reviews/RWVOF5H9QAXN5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","My Puppy loves these!","Reviewed in the United States on January 7, 2024","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These keep our puppy busy for 10 minutes or so and she loves them.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFsFuBL%252Brjv2xUarOtNQPWBOJcb8pNGZu2ZFbgS7QkVoAAAAAGXT4UUAAAAB%26reviewId%3DRWVOF5H9QAXN5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFsFuBL%2Brjv2xUarOtNQPWBOJcb8pNGZu2ZFbgS7QkVoAAAAAGXT4UUAAAAB&reviewId=RWVOF5H9QAXN5","",""
"https://www.amazon.com/gp/profile/amzn1.account.AG6EBYHKI2MJNBM5RGCYM6PYFU4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","barb","https://www.amazon.com/gp/customer-reviews/R3Q152Z4XH1LGR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Teething ring","Reviewed in the United States on December 29, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our puppy loves them. The shape makes it easy for her to hold","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFSjSREP%252FMo6%252B%252Byl7jAbxc512Oqm%252FdikWJn4kvWdKsk2AAAAAGXT4UUAAAAB%26reviewId%3DR3Q152Z4XH1LGR&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFSjSREP%2FMo6%2B%2Byl7jAbxc512Oqm%2FdikWJn4kvWdKsk2AAAAAGXT4UUAAAAB&reviewId=R3Q152Z4XH1LGR","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AF7YFVOY3KKATI76MTYRXU4NA3AA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R2S4ZVS86EQFVC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Long lasting!","Reviewed in the United States on January 3, 2024","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These are great!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMLPBQSc9JnEihDQZNB8r32EgZlRx3Dy8LHjPoJsY0vaAAAAAGXT4UUAAAAB%26reviewId%3DR2S4ZVS86EQFVC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMLPBQSc9JnEihDQZNB8r32EgZlRx3Dy8LHjPoJsY0vaAAAAAGXT4UUAAAAB&reviewId=R2S4ZVS86EQFVC","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEVMWBPJWNHVQ4Y2KQMHJZKMOV4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Annette Benell","https://www.amazon.com/gp/customer-reviews/R1GMANGD9NE40S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Puppy happiness","Reviewed in the United States on December 3, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These entertained my puppy.  She loves the taste. She would run all over the house with the ring in her mouth and then settle in a spot to chew it. My only complaint is that I wish they made a jumbo bag of them!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGXQrCxmIVuA7uUrrnU%252FtkmABatKKXqyakBevXJ6iVXeAAAAAGXT4UUAAAAB%26reviewId%3DR1GMANGD9NE40S&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGXQrCxmIVuA7uUrrnU%2FtkmABatKKXqyakBevXJ6iVXeAAAAAGXT4UUAAAAB&reviewId=R1GMANGD9NE40S","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGIA4VGT2CM5EF6ZDU6DRPULCILA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Shayne Byrne","https://www.amazon.com/gp/customer-reviews/RNTAHWE87A2TP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Favorite puppy treat","Reviewed in the United States on November 25, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I wanted something my puppy could chew on that wouldn't break his teeth, or be too hard. These are perfect and he loves pumpkin, so it was a win win. He is a 50+ pound mix at 7 months old and he takes his time, and it doesnt get caught on his snout. He loves these.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhC3FDK7O5iGb4fILZ34SsWAECmhMf0394RWDB4%252Fli5XtAAAAAGXT4UUAAAAB%26reviewId%3DRNTAHWE87A2TP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hC3FDK7O5iGb4fILZ34SsWAECmhMf0394RWDB4%2Fli5XtAAAAAGXT4UUAAAAB&reviewId=RNTAHWE87A2TP","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEOCMJYFSAJSZNEHP2RRSTNAXYJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Mae","https://www.amazon.com/gp/customer-reviews/RB0EJQELMM0SY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Smell great","Reviewed in the United States on November 24, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Love that these smell like cinnamon instead of the meat bully sticks which can get really gross (even though our pup loves those too). Also love how he can use his paws to maneuver the ring to get to his back teeth.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAC13m1%252Bog7WJ8aNSodGd9tRCnRrNtlBiassRAO4KXl7AAAAAGXT4UcAAAAB%26reviewId%3DRB0EJQELMM0SY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAC13m1%2Bog7WJ8aNSodGd9tRCnRrNtlBiassRAO4KXl7AAAAAGXT4UcAAAAB&reviewId=RB0EJQELMM0SY","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AG3MF3D3MRUG7V3UH3LQHMAE74CA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Charles C.","https://www.amazon.com/gp/customer-reviews/R2FM595WF7J9E1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Puppies love this.","Reviewed in the United States on December 1, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy absolutely loves these. He would go through one a day if I let him. He is not chewing on my arms and fingers as much.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCdywakw%252FVni1uK1p3MJm5IrBBowDmS8fq8uLo1vwzkTAAAAAGXT4UcAAAAB%26reviewId%3DR2FM595WF7J9E1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCdywakw%2FVni1uK1p3MJm5IrBBowDmS8fq8uLo1vwzkTAAAAAGXT4UcAAAAB&reviewId=R2FM595WF7J9E1","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGHIU77X375PRVEUDGWJIV2DYFKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Inga","https://www.amazon.com/gp/customer-reviews/RIZ37VS48T919/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Absolutely perfect for your aggressive chewer","Reviewed in the United States on November 9, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","We were fostering three Malinois puppies and these were a lifesaver. I only wish that you could give more than one of them a day!  Kept them entertained for at least 30 minutes, but they are very very aggressive chewers. For our lab husky pup, definitely less interesting, but he’d rather destroy a squeaky toy anyway. Definitely recommend!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNNu2itzuFdzDcKrvGutqW1vlO%252Fs0DOpDWiAy4FYADKMAAAAAGXT4UcAAAAB%26reviewId%3DRIZ37VS48T919&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNNu2itzuFdzDcKrvGutqW1vlO%2Fs0DOpDWiAy4FYADKMAAAAAGXT4UcAAAAB&reviewId=RIZ37VS48T919","",""
