"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AEW4JGAEWMCHJPGYX2EEZNPBORVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R3IIQMGCA2NKIH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","As expected","Reviewed in the United States on October 16, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Oliver loves themGood for small dogs /puppies","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGqWv%252B%252FhhayqaDndy5sHYA3wlZSDoTWDGuKpbQwAWrVDAAAAAGXT8xYAAAAB%26reviewId%3DR3IIQMGCA2NKIH&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","As expected","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGqWv%2B%2FhhayqaDndy5sHYA3wlZSDoTWDGuKpbQwAWrVDAAAAAGXT8xYAAAAB&reviewId=R3IIQMGCA2NKIH","Oliver loves themGood for small dogs /puppies","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AF2ACODSUQW2Z5ODFFCHT4SM4YJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","RachelR","https://www.amazon.com/gp/customer-reviews/R363T5U8HIW7Z3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","A lifesaver for teething pups!","Reviewed in the United States on June 25, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our Maltese puppy is teething like crazyyyy and his teething toys just weren’t doing the trick to keep him occupied and give him some relief. I found these & figured I’d give them a try….LIFE SAVER. He absolutely LOVES them. They must taste good given how excited he gets when I grab the bag, and it keeps him (and his chompers) occupied for at least 20 minutes. Our 9 year old pup loves them too!!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHZk%252FH%252B6rXw7uWdDpSvTFI2Re1ePm0%252BwfaWIw32yqTZCAAAAAGXT8xYAAAAB%26reviewId%3DR363T5U8HIW7Z3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHZk%2FH%2B6rXw7uWdDpSvTFI2Re1ePm0%2BwfaWIw32yqTZCAAAAAGXT8xYAAAAB&reviewId=R363T5U8HIW7Z3","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFTAVJD6UFE4C23RR6QKBZC55CIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/a104a71f-8190-42e5-aa51-96ea0d491ae0._CR0,0,375,375_SX48_.jpg""/>","Isaias456","https://www.amazon.com/gp/customer-reviews/R38BNIBXRPAVP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","4.0 out of 5 stars","Pup loves them","Reviewed in the United States on June 4, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","It’s a great snack, gets treated like a toy so doesn’t last long. But it’s a good/fun little snack","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHVif1lkUM3EI%252FWQ61EFXvCJS2QnesJyiWutXfhbdNxoAAAAAGXT8xYAAAAB%26reviewId%3DR38BNIBXRPAVP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHVif1lkUM3EI%2FWQ61EFXvCJS2QnesJyiWutXfhbdNxoAAAAAGXT8xYAAAAB&reviewId=R38BNIBXRPAVP","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEY7TYROWHZ7S5XK6TYBRQG5LZKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Cecilia","https://www.amazon.com/gp/customer-reviews/RCWYECGL3UR2M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","4.0 out of 5 stars","Mypuppy loves these","Reviewed in the United States on June 15, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy loves these. for some reason she only like the pumkin tho lol","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNnWriAYV7eRAOyIYGmT%252BkGxhs565qBrmJ22FgiF1l9DAAAAAGXT8xYAAAAB%26reviewId%3DRCWYECGL3UR2M&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNnWriAYV7eRAOyIYGmT%2BkGxhs565qBrmJ22FgiF1l9DAAAAAGXT8xYAAAAB&reviewId=RCWYECGL3UR2M","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEULERAJOPT7RIVGS266ICYPXIEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Mami Zojo","https://www.amazon.com/gp/customer-reviews/R2ZBQBPB95I480/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Get it!!","Reviewed in the United States on September 13, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My new puppy is a very picky eater! He doesn't like most foods and treats but he loves these! They break down really easy he eats them down to nubs","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhI%252B3fSDVfn%252FL8n6%252BtHH23EgzGLphguAxZMGBQxmHIzcQAAAAAGXT8xgAAAAB%26reviewId%3DR2ZBQBPB95I480&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hI%2B3fSDVfn%2FL8n6%2BtHH23EgzGLphguAxZMGBQxmHIzcQAAAAAGXT8xgAAAAB&reviewId=R2ZBQBPB95I480","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AFYPSWXGXT7WUOAHHZ3BGNY3XPGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kirei","https://www.amazon.com/gp/customer-reviews/R3H07B7ZMZ1XQE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Puppy loves them","Reviewed in the United States on August 4, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our Golden Retriever puppy loves these. She gets 1-2 a day and, even though she's 15lbs, she gobbles them up in 5-10 minutes. We've never had her leave any - she gets every last bite! The photo is her eating her very first teething stick in a hotel our first night together.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIb7aRfqyr9pC8LMk1rFj5n9ZvwKFAEz%252BuWW6WacGmH4AAAAAGXT8xgAAAAB%26reviewId%3DR3H07B7ZMZ1XQE&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Puppy loves them","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIb7aRfqyr9pC8LMk1rFj5n9ZvwKFAEz%2BuWW6WacGmH4AAAAAGXT8xgAAAAB&reviewId=R3H07B7ZMZ1XQE","Our Golden Retriever puppy loves these. She gets 1-2 a day and, even though she's 15lbs, she gobbles them up in 5-10 minutes. We've never had her leave any - she gets every last bite! The photo is her eating her very first teething stick in a hotel our first night together.",""
"https://www.amazon.com/gp/profile/amzn1.account.AEKFMGNNITG2UTHBB54WPD5QB3AQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","NanaSuki","https://www.amazon.com/gp/customer-reviews/R3LSEOOUS702RU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","3.0 out of 5 stars","Teething sticks are very thin","Reviewed in the United States on August 2, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I bought these for my teething five lb puppy. She had difficulty holding the very thin chew stick. I held it for her as she chewed. But I threw it away after it was about two thirds eaten down. This is a choking hazard for a puppy.If you buy them supervise your puppy closely. I would never recommend these for puppy that is larger than 7 pounds. They may try to swallow it whole, and it will get lodged in their throat.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOvNpm%252BuQjnzRcrCmjLATix7PJhcjnIIR5Shj6wgrcSJAAAAAGXT8xgAAAAB%26reviewId%3DR3LSEOOUS702RU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOvNpm%2BuQjnzRcrCmjLATix7PJhcjnIIR5Shj6wgrcSJAAAAAGXT8xgAAAAB&reviewId=R3LSEOOUS702RU","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AFH6XZEIN3VFW3OUR6TDPMH7JZ4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Catherine toney","https://www.amazon.com/gp/customer-reviews/RA2QMX6HQB1N3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Great value","Reviewed in the United States on October 20, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Dogs loved these. The would beg for them","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJPdyngeJZJx60%252F5O%252B2c3lVyB1spUeXwj84wwVFfh%252FWvAAAAAGXT8xgAAAAB%26reviewId%3DRA2QMX6HQB1N3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJPdyngeJZJx60%2F5O%2B2c3lVyB1spUeXwj84wwVFfh%2FWvAAAAAGXT8xgAAAAB&reviewId=RA2QMX6HQB1N3","Report",""
"https://www.amazon.com/gp/profile/amzn1.account.AFGGWO6NEUTK4QJXCLO7A5R6EVVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","PD","https://www.amazon.com/gp/customer-reviews/R16WXAVSDIRON0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Dog liked them","Reviewed in the United States on October 28, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Dog liked them","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBrQHOSMvvG5%252FywMrJAdGB4K8d3LQ%252FqLNzRbeaq5hm86AAAAAGXT8xgAAAAB%26reviewId%3DR16WXAVSDIRON0&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBrQHOSMvvG5%2FywMrJAdGB4K8d3LQ%2FqLNzRbeaq5hm86AAAAAGXT8xgAAAAB&reviewId=R16WXAVSDIRON0","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AH6FBQ5GRWOZBJZCBBM34MT7G7FA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","HeronEarth","https://www.amazon.com/gp/customer-reviews/R2XRGI6V19U2MY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Life saver chews!","Reviewed in the United States on August 27, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","When my husband & I eat lunch it's chew time for our puppy.  He'll eat his food & want ours too.  I give him one chew & he's content for quite awhile.  Great product!!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhB4GKY06U13%252Ba9J0znag7PV2yt9uhnB5N%252F3Clcfwd2H4AAAAAGXT8xgAAAAB%26reviewId%3DR2XRGI6V19U2MY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hB4GKY06U13%2Ba9J0znag7PV2yt9uhnB5N%2F3Clcfwd2H4AAAAAGXT8xgAAAAB&reviewId=R2XRGI6V19U2MY","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGL7EK6XRRA6SYH3MKXIVNTZF5WA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9ebe7005-6d52-493c-b3b6-9a875ca69a70._CR0,3.0,371,371_SX48_.jpg""/>","Mags and Lags","https://www.amazon.com/gp/customer-reviews/R3VA3WRDU0Z4NK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Perfect for teething pups. Actually do calm.","Reviewed in the United States on June 23, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","We’ve tried rotating chewing snacks for our puppies and these ones actually do work to calm them. We’ve been giving them one in the afternoon and one in the evening for teething and wind down time since they were 6 weeks and they’re 8 weeks now. They work great! They break down nicely and give them about 3-4 mins of chewing time. Great value in the 3 bag deal.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhA%252BAEn%252FxWvz9wWDxNSjk9dgAxgvaxbkcK6X%252B9Z1CqAlMAAAAAGXT8xgAAAAB%26reviewId%3DR3VA3WRDU0Z4NK&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hA%2BAEn%2FxWvz9wWDxNSjk9dgAxgvaxbkcK6X%2B9Z1CqAlMAAAAAGXT8xgAAAAB&reviewId=R3VA3WRDU0Z4NK","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFMVK6XINHYATY2OFZZYBBRVXTTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Pat Patrick","https://www.amazon.com/gp/customer-reviews/RFRIKAPZVUHVO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Puppy loves","Reviewed in the United States on October 15, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These are great and soothes my puppies urge to chew","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOIB8VCcubZBoiByE1rs8nUo7w7lk3jFWX2JBLxDRAJkAAAAAGXT8xgAAAAB%26reviewId%3DRFRIKAPZVUHVO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOIB8VCcubZBoiByE1rs8nUo7w7lk3jFWX2JBLxDRAJkAAAAAGXT8xgAAAAB&reviewId=RFRIKAPZVUHVO","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
