"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-lazy-loaded src","a-size-base 6"
"https://www.amazon.com/gp/profile/amzn1.account.AFIF5WAB4UMFKXPESQBWCURKUDLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Ali Stevenson","https://www.amazon.com/gp/customer-reviews/R3S15OYE2J2XHC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","POM'S TEETH HAVE ACTUALLY IMPROVED","Reviewed in the United States on October 14, 2018","Our 11-year-old Pomeranian's teeth had some discoloration. Now his teeth are perfect! He absolutely loves these treats and begs for them. He has about five a day.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEuFNNy6OjKoJPDU%252F%252F4gLLv231qcwM%252BEs%252FGFv8tmNb9pAAAAAGXT8QUAAAAB%26reviewId%3DR3S15OYE2J2XHC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEuFNNy6OjKoJPDU%2F%2F4gLLv231qcwM%2BEs%2FGFv8tmNb9pAAAAAGXT8QUAAAAB&reviewId=R3S15OYE2J2XHC","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFED5WQHJVBSJEN5SGMWAHXSKQOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9659f891-909a-4729-9296-9009c1aaff51._CR50,0,300,300_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9659f891-909a-4729-9296-9009c1aaff51._CR50,0,300,300_SX48_.jpg""/>","Puppymom","https://www.amazon.com/gp/customer-reviews/R83DWO0L6KH0O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","4.0 out of 5 stars","Love the Get Naked small chews for our senior Chihuahua","Reviewed in the United States on February 7, 2017","Love the Get Naked small chews for our senior Chihuahua, Fred. I only gave 4 stars as these are the first flavor/ variety he is not crazy about.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMuqUJEdfNq3AVUXBdWeqbzYF0e7KfS5JAcFBnSbbAAhAAAAAGXT8QUAAAAB%26reviewId%3DR83DWO0L6KH0O&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMuqUJEdfNq3AVUXBdWeqbzYF0e7KfS5JAcFBnSbbAAhAAAAAGXT8QUAAAAB&reviewId=R83DWO0L6KH0O","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AG67EROJJLU5VWHT4PSD7CVOHVNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Boughen","https://www.amazon.com/gp/customer-reviews/ROQ6ZKLE2SBBQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","... my 4 year old chihuahua and so far so good her teeth sems fine","Reviewed in the United States on April 6, 2018","My dogs only eat this bone they refuse any other brand I am been giving to my 4 year old chihuahua and so far so good her teeth sems fine","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAjv6m1iZXjOZSFjp3ZgkXzVovGN7DRPj9zQD4BpewROAAAAAGXT8QUAAAAB%26reviewId%3DROQ6ZKLE2SBBQ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAjv6m1iZXjOZSFjp3ZgkXzVovGN7DRPj9zQD4BpewROAAAAAGXT8QUAAAAB&reviewId=ROQ6ZKLE2SBBQ","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFJE2CTVDC22PZAV6A3ZZSS2PM6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/0c08f601-37df-444a-ba8b-116867e1606a._CR0,0,500,500_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/0c08f601-37df-444a-ba8b-116867e1606a._CR0,0,500,500_SX48_.jpg""/>","Becky","https://www.amazon.com/gp/customer-reviews/R2450HIWS59636/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Pom loves them","Reviewed in the United States on August 15, 2019","My dog is so picky about bones I wanted her to have bones that were healthier she loves these.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGIr8TQcUVGtfS0YL0tqsDAAWzN7YWCIIEmpkNEXbWGYAAAAAGXT8QUAAAAB%26reviewId%3DR2450HIWS59636&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGIr8TQcUVGtfS0YL0tqsDAAWzN7YWCIIEmpkNEXbWGYAAAAAGXT8QUAAAAB&reviewId=R2450HIWS59636","Report","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AEVYZC2IJMSSZ4EVRFNIPJXXFTDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","TKChiz","https://www.amazon.com/gp/customer-reviews/R15BU1Q8ZGX2S6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","My dog LOVES these","Reviewed in the United States on April 6, 2019","Any flavor. They are her favorite and shes picky. Nutritional stats are great. They get expensive fast but they make her happy","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPcQbv2pNj0CzBO7FNFkTY5ibShJstzLl%252Fm7OeLbCpVLAAAAAGXT8QUAAAAB%26reviewId%3DR15BU1Q8ZGX2S6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPcQbv2pNj0CzBO7FNFkTY5ibShJstzLl%2Fm7OeLbCpVLAAAAAGXT8QUAAAAB&reviewId=R15BU1Q8ZGX2S6","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AE4HBL2XHIEIOVWIQJTX53CLK7IQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","S","https://www.amazon.com/gp/customer-reviews/R2TS0CL90CQQ4G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Awesome, healthy snack","Reviewed in the United States on June 18, 2017","My Pom is overweight. We still want to give her a treat and since these are lower calorie, I don't feel bad giving her 1/2 stick. There are grain free which is a necessity for any dogs' health.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhF1agG7sEXLnSrFnAIdJKJm1sVVxzKqpeebo3xVtxPerAAAAAGXT8QUAAAAB%26reviewId%3DR2TS0CL90CQQ4G&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hF1agG7sEXLnSrFnAIdJKJm1sVVxzKqpeebo3xVtxPerAAAAAGXT8QUAAAAB&reviewId=R2TS0CL90CQQ4G","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AEJLUVMD3OL4WME7RBZQ7M5UWHWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/8b83a68b-1af8-43c3-8729-e44f3594835d._CR0,0,500,500_SX48_.jpg""/>","D. L. Castillo","https://www.amazon.com/gp/customer-reviews/R2RJ8N9YQAGQGJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","My babies love them!","Reviewed in the United States on October 30, 2018","My fur daughters love these low calories dental chews, and the price makes it possible for me to buy many packages.Thanks!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJnThVeOF5zEtawxvgHRfRIG0Af7QdysKfVJH9reSec7AAAAAGXT8QUAAAAB%26reviewId%3DR2RJ8N9YQAGQGJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJnThVeOF5zEtawxvgHRfRIG0Af7QdysKfVJH9reSec7AAAAAGXT8QUAAAAB&reviewId=R2RJ8N9YQAGQGJ","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AEYSAKWTAO6QDXRFNFRLNWSQD4IQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Cris","https://www.amazon.com/gp/customer-reviews/R2DVLNWXTZQ1QY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","it is very hard to find good quality treats","Reviewed in the United States on January 7, 2018","Natural ingredients and my dog loves it! I also buy it for other dogs in the family! Thanks for this product, it is very hard to find good quality treats!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJwJB7vyKjHSr1OslpT%252BTkIT2oq0%252B1sdkZ9kQZAe5PxTAAAAAGXT8QUAAAAB%26reviewId%3DR2DVLNWXTZQ1QY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJwJB7vyKjHSr1OslpT%2BTkIT2oq0%2B1sdkZ9kQZAe5PxTAAAAAGXT8QUAAAAB&reviewId=R2DVLNWXTZQ1QY","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AHMBY5ALPIAEY7R4TW2E3MZ3FBAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Stardust","https://www.amazon.com/gp/customer-reviews/R37W1CXTI8OOTP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","My dog loves them","Reviewed in the United States on March 15, 2017","My 45# dog gets one after breakfast and one after dinner.  She loves them and it keeps her breath fresh.  Her vet said that her teeth are in great condition in between her yearly cleanings.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFL1Wnf6cfUJ8XTSXjn6LN84yiBno0lccHi1zPd51WBmAAAAAGXT8QUAAAAB%26reviewId%3DR37W1CXTI8OOTP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFL1Wnf6cfUJ8XTSXjn6LN84yiBno0lccHi1zPd51WBmAAAAAGXT8QUAAAAB&reviewId=R37W1CXTI8OOTP","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AGZEUQRKDIMEBGAA57AWMPHJAL7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/6ac95cc0-df4c-43a3-85aa-49c90cf214f0._CR0,0,240,240_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/6ac95cc0-df4c-43a3-85aa-49c90cf214f0._CR0,0,240,240_SX48_.jpg""/>","miaisall","https://www.amazon.com/gp/customer-reviews/R1NIUZR43DWTWN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","4.0 out of 5 stars","Tia approved them!","Reviewed in the United States on March 4, 2019","my princess Tia dog likes them","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCOzY8sxpYfSJLlHL%252B52btXzUxL%252BOFBqV3XXk5%252BldDChAAAAAGXT8QcAAAAB%26reviewId%3DR1NIUZR43DWTWN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCOzY8sxpYfSJLlHL%2B52btXzUxL%2BOFBqV3XXk5%2BldDChAAAAAGXT8QcAAAAB&reviewId=R1NIUZR43DWTWN","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHIHF3MNM2S2AQIC5ZEBEIANXXNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","B. C. Poppe","https://www.amazon.com/gp/customer-reviews/R12U9ENMLPWZH5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","A great lo-cal treat that will keep your pooch engaged","Reviewed in the United States on November 7, 2017","My dog's absolute favorite treat.  At only 25 calories per stick and the time it takes to to chew it up it's a plus for her and me.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBIT02Im5DkCAoJEgy%252FgbD1DoNtphbK9cr3ChPzLZ3NKAAAAAGXT8QcAAAAB%26reviewId%3DR12U9ENMLPWZH5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBIT02Im5DkCAoJEgy%2FgbD1DoNtphbK9cr3ChPzLZ3NKAAAAAGXT8QcAAAAB&reviewId=R12U9ENMLPWZH5","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFJWKHKVLYMEM3Y4GJR7G3PK3Y7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","M. M. Frost","https://www.amazon.com/gp/customer-reviews/R3BY6JU14WQYHW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","4.0 out of 5 stars","Dogs like them","Reviewed in the United States on October 24, 2018","Seems like a good chew treat, not too hard.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBVrUR7sQoZxP9G%252BodLpxoSxaicd7b5RXv%252F732y4t7jvAAAAAGXT8QcAAAAB%26reviewId%3DR3BY6JU14WQYHW&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBVrUR7sQoZxP9G%2BodLpxoSxaicd7b5RXv%2F732y4t7jvAAAAAGXT8QcAAAAB&reviewId=R3BY6JU14WQYHW","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGQ5XNVXUB6POJ25WID22EUXUJRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Linda Reid","https://www.amazon.com/gp/customer-reviews/R2ATWMXXKPOWVL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Great product","Reviewed in the United States on May 30, 2019","My dog enjoy these.  Good value great price.I recommend  them, highly","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDxQEveEwvRLL1Ih%252BxEmoJcEfga0p4ewtRygOTc%252BJnx7AAAAAGXT8QcAAAAB%26reviewId%3DR2ATWMXXKPOWVL&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDxQEveEwvRLL1Ih%2BxEmoJcEfga0p4ewtRygOTc%2BJnx7AAAAAGXT8QcAAAAB&reviewId=R2ATWMXXKPOWVL","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEAQMRF37XOQDMOKGOVD3PYP24TA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","JG","https://www.amazon.com/gp/customer-reviews/R11XPNXGXXNNM3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK96I","5.0 out of 5 stars","Dogs love them","Reviewed in the United States on October 21, 2019","My dogs love them. Love the value for the price.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Weight-Management-Dental%2Fproduct-reviews%2FB01JONK96I%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIHHSg086syNTdAdGCqz%252BGAxOpB9iSD4ZFW2G0KNJLs%252FAAAAAGXT8QcAAAAB%26reviewId%3DR11XPNXGXXNNM3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIHHSg086syNTdAdGCqz%2BGAxOpB9iSD4ZFW2G0KNJLs%2FAAAAAGXT8QcAAAAB&reviewId=R11XPNXGXXNNM3","Report","","Showing  comments"
