"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src","a-size-base 7"
"https://www.amazon.com/gp/profile/amzn1.account.AFZZEM3UIUORINK6FPKI4VMEEVTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","ShellyMC","https://www.amazon.com/gp/customer-reviews/R5BSQPOC1YAI9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Fresh Doggie Breath Finally","Reviewed in the United States on October 20, 2012","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog loves these and he no longer has salmon breath from his food.  I give him one a day and his teeth also look super clean.  I actually have not been brushing his teeth- he refuses to let me and he is 85lbs and the vet commented on how clean his teeth look.  They are made with healthy ingredients and no fillers.  I will continue to buy these.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFzFK8V8m%252F5trt%252F31bcHQI2FpFgDZmZG4mApxcLlAtKPAAAAAGXT8TcAAAAB%26reviewId%3DR5BSQPOC1YAI9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFzFK8V8m%2F5trt%2F31bcHQI2FpFgDZmZG4mApxcLlAtKPAAAAAGXT8TcAAAAB&reviewId=R5BSQPOC1YAI9","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFRK5YBQEWAEBZXOFS6CIPTIHQUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","bounce","https://www.amazon.com/gp/customer-reviews/R2MU8QKK4BHMFA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","4.0 out of 5 stars","We have these on subscribe and save","Reviewed in the United States on June 16, 2014","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","The dog likes them and they seem to help with his breath.  I wish they made ones that were a bit smaller. Mathis is almost a full meal for our little guy and they don't break apart.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBhmn3jJegv2JBTCmbJnaihcQutTbYasGVG9FkCYUMoXAAAAAGXT8TcAAAAB%26reviewId%3DR2MU8QKK4BHMFA&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBhmn3jJegv2JBTCmbJnaihcQutTbYasGVG9FkCYUMoXAAAAAGXT8TcAAAAB&reviewId=R2MU8QKK4BHMFA","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AG7V753YX3DWMOEYYFB7C3X43B4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Josh Bossie","https://www.amazon.com/gp/customer-reviews/R3O2IBMUQXSJFP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","2.0 out of 5 stars","Appears to cause stomach issues, not cure them","Reviewed in the United States on May 13, 2013","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our dog often has stomach problems, so we're always looking for treats that won't make her condition any worse. This product seemed perfect, at least in theory - what's better for her gut health than a product literally called ""Gut Health Dental Chew""?Well, whatever the name claims, whenever she has one of these treats she almost immediately has diarrhea. As those with dogs can attest to, it's difficult to accurately link what a dog eats with how it affects their bowels, but we saw it happen enough to not be a coincidence.She does love them, though. At least, until she has to wipe her butt on the ground.","4 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhD1Ia7GZYjyIveS9e1u1M5%252FzFHVsooMUdOGy2kYUqJ9ZAAAAAGXT8TcAAAAB%26reviewId%3DR3O2IBMUQXSJFP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hD1Ia7GZYjyIveS9e1u1M5%2FzFHVsooMUdOGy2kYUqJ9ZAAAAAGXT8TcAAAAB&reviewId=R3O2IBMUQXSJFP","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEJG7EHHRTVKPAJB4TLIXHL6SXJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","another customer","https://www.amazon.com/gp/customer-reviews/R3MADMGKCVRPGX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","My dogs love these. They always get at least a small ...","Reviewed in the United States on August 1, 2016","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dogs love these. They always get at least a small treat when I come inside. I keep the small treats on the counter, and I keep these in the cabinet above the counter. If I open the cabinet door they know they are getting these instead of their regular little treats, and they go crazy with excitement.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNLZlyt3CdfO8BIPKhTZPUyHzl6a1hbRS5UDNBvtQyXvAAAAAGXT8TcAAAAB%26reviewId%3DR3MADMGKCVRPGX&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNLZlyt3CdfO8BIPKhTZPUyHzl6a1hbRS5UDNBvtQyXvAAAAAGXT8TcAAAAB&reviewId=R3MADMGKCVRPGX","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AEAO7XWWP5C4BMLDTMJIYORCPIGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Vilya57","https://www.amazon.com/gp/customer-reviews/R1ZO8OBQWJNYG8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","3.0 out of 5 stars","these treats actually seemed to upset his tummy- He liked the flavor","Reviewed in the United States on January 13, 2016","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog has a sensitive stomach, and I supplement his food with enzymes and probiotics- unfortunately, these treats actually seemed to upset his tummy- He liked the flavor, and they are probably fine for some dogs, but just didn't work with mine.  Will stick with the Anti-Oxidant flavor, which doesn't upset his stomach.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDzN76qrJF%252F2SDPaL2%252F10ZjN9vveSid27h8VHkWOLMZAAAAAAGXT8TcAAAAB%26reviewId%3DR1ZO8OBQWJNYG8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDzN76qrJF%2F2SDPaL2%2F10ZjN9vveSid27h8VHkWOLMZAAAAAAGXT8TcAAAAB&reviewId=R1ZO8OBQWJNYG8","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AFWYVEIISMGCGSRVWACJ7SBUCUMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Janice Brinegar","https://www.amazon.com/gp/customer-reviews/R2HUTXTZ4M445U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Get Naked Gut Health Chews","Reviewed in the United States on November 24, 2012","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My two retired racing greyhounds love these chews. They are the only ones- the Gut Health- that do not contain an ingrediant used to process seaweed that may cause cancer. I used to give my hounds other Get Naked chews but then I saw a review that mentioned this ingrediant and after checking all of their chews found the Gut Health to be the one that does not contain it.","15 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJBxla8U6N2UC02sCJUV987MPGCQapgyWsZu8T%252BxSOSiAAAAAGXT8TcAAAAB%26reviewId%3DR2HUTXTZ4M445U&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJBxla8U6N2UC02sCJUV987MPGCQapgyWsZu8T%2BxSOSiAAAAAGXT8TcAAAAB&reviewId=R2HUTXTZ4M445U","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AG42HXHQQ5ZWVBEK3X4CGHCY5IRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","J. Morrow","https://www.amazon.com/gp/customer-reviews/R7LQCOQ1ZLP6O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","American made","Reviewed in the United States on March 7, 2013","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","It's easy for me to find locally made dog biscuits, but for some reason American-made dental treats aren't that plentiful, especially ones that don't contain wheat. I bought just one package of these because one of my dogs is very picky and I wanted to see if she'd even eat these. Both my dogs wolfed them down without complaints!Now, if I could find some American-made squeaky toys.","5 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEh9sUz1CtNVqWWPMMhraeH52eZYaWROSSg75FSuCmkPAAAAAGXT8TcAAAAB%26reviewId%3DR7LQCOQ1ZLP6O&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEh9sUz1CtNVqWWPMMhraeH52eZYaWROSSg75FSuCmkPAAAAAGXT8TcAAAAB&reviewId=R7LQCOQ1ZLP6O","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AH352KJIZXAS4WBZUCIB3IDJVYTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Crystal","https://www.amazon.com/gp/customer-reviews/R32BCXCF96XU83/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Annie my Maltese/Cotton de Tulear mix love these! These by far are her absolute favorite ...","Reviewed in the United States on September 16, 2015","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Annie my Maltese/Cotton de Tulear mix love these! These by far are her absolute favorite treats. We get her the small size since she is under 10lbs. She is super picky and finicky with food and especially treats,but she loves all the the Get Naked brand dental chew sticks, and I love that they come with added vitamins, probiotics and etc.","Annie my Maltese/Cotton de Tulear mix love these! These by far are her absolute favorite ...","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDnmi1z6wP21Hk3RqTpaPtOXRlBODBr4RzzdTv%252BpRNHKAAAAAGXT8TcAAAAB%26reviewId%3DR32BCXCF96XU83&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Annie my Maltese/Cotton de Tulear mix love these! These by far are her absolute favorite treats. We get her the small size since she is under 10lbs. She is super picky and finicky with food and especially treats,but she loves all the the Get Naked brand dental chew sticks, and I love that they come with added vitamins, probiotics and etc.","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDnmi1z6wP21Hk3RqTpaPtOXRlBODBr4RzzdTv%2BpRNHKAAAAAGXT8TcAAAAB&reviewId=R32BCXCF96XU83","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AEFMACSD7IUKWVKBX6PQ7Z5R6K5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Wolf-pup's Mom","https://www.amazon.com/gp/customer-reviews/R1BETO7GG0SCMN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","My dog loves these healthy treats!","Reviewed in the United States on September 14, 2011","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog has numerous food allergies, so finding a treat that passes the allergy test AND one that he likes can be difficult.  Add to this the fact that he is definitely not motivated by food, and rewarding him with treats can be challenging.  My four-footed wonder absolutely loves the Get Naked Gut Health Dental Chew Sticks, and if he could, he'd give them five stars himself!","2 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhK1szAFO65WX08fp873cznYC5OFdyhZPScQWCmo4pcf%252FAAAAAGXT8TkAAAAB%26reviewId%3DR1BETO7GG0SCMN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hK1szAFO65WX08fp873cznYC5OFdyhZPScQWCmo4pcf%2FAAAAAGXT8TkAAAAB&reviewId=R1BETO7GG0SCMN","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEUALCNJ3BAQOFRLHICIIFNOAJQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Julie F","https://www.amazon.com/gp/customer-reviews/R13ODOBNVWU7NZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","My dog loves these","Reviewed in the United States on October 20, 2012","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These are hard to find in any local stores and the gut health variety seems to be the only one of these that does not contain carrageenan.  My dog enjoys these very much.  They do not last as long as a rawhide or a Zuke's Z-bone, but they are certainly cheaper than the Z-bones, so I like to alternate all 3 with my dog.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNbjbxOZsK8E8e5%252FhZEGydEQZ9vtGzX2Lxjq%252FEoieonqAAAAAGXT8TkAAAAB%26reviewId%3DR13ODOBNVWU7NZ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNbjbxOZsK8E8e5%2FhZEGydEQZ9vtGzX2Lxjq%2FEoieonqAAAAAGXT8TkAAAAB&reviewId=R13ODOBNVWU7NZ","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHNW4P23ERSCKGAHYUBBESSGYG4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sheila K Logue","https://www.amazon.com/gp/customer-reviews/RXNA33UDX5NLV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","4.0 out of 5 stars","My dogs are super spoiled and picky","Reviewed in the United States on January 30, 2016","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dogs are super spoiled and picky. They mostly just carried them around as a prize. Second time they did chew them, however my neighbor's dog LOVES them.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBnjbXtED2XZ0vsCukdc5yRxzebIMvzJ0YQo2EF0wjAjAAAAAGXT8TkAAAAB%26reviewId%3DRXNA33UDX5NLV&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBnjbXtED2XZ0vsCukdc5yRxzebIMvzJ0YQo2EF0wjAjAAAAAGXT8TkAAAAB&reviewId=RXNA33UDX5NLV","","",""
