"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AHZPVJKKOZRYIKB46VXAEPXDELOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/d0a4d21a-4649-45e3-bc5b-cf2c1d16985d._CR0,1.0,298,298_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/d0a4d21a-4649-45e3-bc5b-cf2c1d16985d._CR0,1.0,298,298_SX48_.jpg""/>","H. B. Lindgren","https://www.amazon.com/gp/customer-reviews/R34PBDAGKN2YWH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","4.0 out of 5 stars","Great Product wish it was a little more bang-for-your-buck","Reviewed in the United States on March 1, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I have a four month old Dalmatian puppy. She absolutely ADORES these. I have tried the Whimzies puppy dental chews as well as one other brand and, none of them got quite a reaction out of my puppy as the Get Naked brand. I also really love that they are helping to provide my girl with the proper nutrients she needs while developing. They are a bit small, however, for a growing large breed puppy and, expensive when you factor in that you should be feeding them to your dog twice a day. Additionally, I greatly love that these dental treats are made in the US.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBXyRppR204kgl%252BYWhs%252FJZcrLAYHED7vji5XdKzrgWQWAAAAAGXT4roAAAAB%26reviewId%3DR34PBDAGKN2YWH&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBXyRppR204kgl%2BYWhs%2FJZcrLAYHED7vji5XdKzrgWQWAAAAAGXT4roAAAAB&reviewId=R34PBDAGKN2YWH","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGELXD76FHT5F4PRM7RSZFMY3J4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jessica Kim","https://www.amazon.com/gp/customer-reviews/RZWM61VWQW9TB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Both my Dogs Love this Treat","Reviewed in the United States on April 6, 2021","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","This is a wonderful treat for not only my Aussie puppy (Fed from 2.5 months ~ 4 months), but also for my 11 year old rescue who has teeth problems. We spend a lot of money on dental work for her, because even with regular teeth brushing and check ups, her age and genetics gave my poor senior dog serious teeth problems. For my puppy, I like that she's getting her teeth cleaned while giving me 20 minutes of respite from her antics. Nice to see her chomp on something other than my bum or ankles :). Yay! My senior dog with missing teeth takes about 40 minutes, but she looks forward to it every day. We're happy when she's happy! We still brush her teeth daily, but it's great that she gets as much support as possible for her dental health. The ingredients are healthy, and it's great seeing their poop continue to stay regular and healthy!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAeecUPoIrosORSSqJNoABX3by80k93MTwroP1mJjHYbAAAAAGXT4roAAAAB%26reviewId%3DRZWM61VWQW9TB&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","3 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAeecUPoIrosORSSqJNoABX3by80k93MTwroP1mJjHYbAAAAAGXT4roAAAAB&reviewId=RZWM61VWQW9TB","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGHY4CCSUEXA3ZXGSREUPFQ27GCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","A. Suddeth","https://www.amazon.com/gp/customer-reviews/R3LN4EKT0UBVMO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Dog loves them","Reviewed in the United States on June 7, 2023","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Since my pup isn’t old enough for most dental chews, we give him one of these when our older dog has his dental chew. Puppy absolutely loves them.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJF2YbJk%252FfZeW7ldAWsZvI8MQurJg7kdR44GoTn7iRbeAAAAAGXT4roAAAAB%26reviewId%3DR3LN4EKT0UBVMO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJF2YbJk%2FfZeW7ldAWsZvI8MQurJg7kdR44GoTn7iRbeAAAAAGXT4roAAAAB&reviewId=R3LN4EKT0UBVMO","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFTP5EMHUWYMQWSLM74DZ7OEKFJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Rachael Yingst","https://www.amazon.com/gp/customer-reviews/R3CYJM92D690AQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Dog loves these!","Reviewed in the United States on July 31, 2023","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our puppy loves these!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJ6PjGdMqBBHF3YkNS0Tag%252BAGt%252F6N5rmxHcs9OTtV2l9AAAAAGXT4roAAAAB%26reviewId%3DR3CYJM92D690AQ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJ6PjGdMqBBHF3YkNS0Tag%2BAGt%2F6N5rmxHcs9OTtV2l9AAAAAGXT4roAAAAB&reviewId=R3CYJM92D690AQ","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AH5ETAIU2KJSEPS4JJQQU2EJQKAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Haley a.","https://www.amazon.com/gp/customer-reviews/RZ737KHI1OIJ3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Dogs love it!","Reviewed in the United States on June 14, 2023","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These are perfect for my puppy, he loves these and I love the name !","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEzDLBsv%252BeCzjTv5pvJCTs6okY8INovC4cGmBG2GejPxAAAAAGXT4roAAAAB%26reviewId%3DRZ737KHI1OIJ3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Dogs love it!","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEzDLBsv%2BeCzjTv5pvJCTs6okY8INovC4cGmBG2GejPxAAAAAGXT4roAAAAB&reviewId=RZ737KHI1OIJ3","These are perfect for my puppy, he loves these and I love the name !","Report",""
"https://www.amazon.com/gp/profile/amzn1.account.AE5WOYDWN4WBRTEWRPX7CWNBNSEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/cffbd318-360a-48bf-8c75-ab0eeee1add1._CR83,0,333,333_SX48_.jpg""/>","Lorraine Beckwith","https://www.amazon.com/gp/customer-reviews/R2GJB45KTW1UUB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","4.0 out of 5 stars","Start slow - digestive problems","Reviewed in the United States on November 24, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My two small dogs like these but it gives them loose stools - only 1-2 a week","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMYAk7er62IVop6QNvOoXPkVdg0IgEly5W%252FBfv3JksnrAAAAAGXT4roAAAAB%26reviewId%3DR2GJB45KTW1UUB&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","5 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMYAk7er62IVop6QNvOoXPkVdg0IgEly5W%2FBfv3JksnrAAAAAGXT4roAAAAB&reviewId=R2GJB45KTW1UUB","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFLE25UJJ7DDEBW7AKNVX75373JQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Nell","https://www.amazon.com/gp/customer-reviews/R196Q9KMSEFOPV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","2.0 out of 5 stars","Puppy eats it in one minute","Reviewed in the United States on October 31, 2023","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy Loves the taste, but she eats it in one minute. I was looking for something that she can chew in her crate for a much longer time to self soothe.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFK%252FKUXpWJtKCU1hBGRgsvw%252BfkDbJb3fX9ONo9hQ1FJAAAAAAGXT4roAAAAB%26reviewId%3DR196Q9KMSEFOPV&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFK%2FKUXpWJtKCU1hBGRgsvw%2BfkDbJb3fX9ONo9hQ1FJAAAAAAGXT4roAAAAB&reviewId=R196Q9KMSEFOPV","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFREM2PCLGJUNHQQ3BEPDX4X4SEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Wendy","https://www.amazon.com/gp/customer-reviews/RDQAIQP11FH82/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Excellent","Reviewed in the United States on May 3, 2023","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Puppy really loves this. Puppy went trotting off with pride with this treat.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOqNoHUtQONJMA8kcqs9PVYT9ifxtcCYPQCLCbyOT7MLAAAAAGXT4roAAAAB%26reviewId%3DRDQAIQP11FH82&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOqNoHUtQONJMA8kcqs9PVYT9ifxtcCYPQCLCbyOT7MLAAAAAGXT4roAAAAB&reviewId=RDQAIQP11FH82","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AF33LQVZIOYT3DMIYZZFAPDP2RNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","TBone LI","https://www.amazon.com/gp/customer-reviews/R3DK1J8W1UCRH5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Pup goes bonkers for this","Reviewed in the United States on March 2, 2023","Size: Small/12.4 oz","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B06XFMQZL4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My pup LOVES these treats!!!I used them to train him a few obedience rules and these worked better than the others.Good values as well","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMlBFW03hU7DPcrhKhLbBqaNnHHSH3K%252BCCV0U5I%252ByAj0AAAAAGXT4roAAAAB%26reviewId%3DR3DK1J8W1UCRH5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMlBFW03hU7DPcrhKhLbBqaNnHHSH3K%2BCCV0U5I%2ByAj0AAAAAGXT4roAAAAB&reviewId=R3DK1J8W1UCRH5","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGLRRDKQLFV3EYKK2HRZBTAZOU5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R2ARHP5BM8P0HR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","4.0 out of 5 stars","Satisfied adult dog and puppy","Reviewed in the United States on September 17, 2021","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I wasn't sure about these due to the plastic-like texture. I purchased them for our 3-month-old teething beagle puppy. I only gave her one or two a week but also gave a few to the 3-year-old beagle. They seemed to enjoy them, but like most of these edible treats, they do not last long, especially for a puppy that is trying to chew everything in sight.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJ88%252BenKJs9qTV%252BUEQnOx2x06i0wueX5KwVm444UCwBYAAAAAGXT4roAAAAB%26reviewId%3DR2ARHP5BM8P0HR&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJ88%2BenKJs9qTV%2BUEQnOx2x06i0wueX5KwVm444UCwBYAAAAAGXT4roAAAAB&reviewId=R2ARHP5BM8P0HR","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFYK52EDQZKSZADYXPTEW3G6PJCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Debra Nordike","https://www.amazon.com/gp/customer-reviews/R3HKEWX11ULNQY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Great hit","Reviewed in the United States on May 22, 2023","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Dogs loved. Hone quickly","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOb5hGJwXvkhuBFDVaUN0aq1xbB%252B2XeO8oQkfZNjpKvXAAAAAGXT4rwAAAAB%26reviewId%3DR3HKEWX11ULNQY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOb5hGJwXvkhuBFDVaUN0aq1xbB%2B2XeO8oQkfZNjpKvXAAAAAGXT4rwAAAAB&reviewId=R3HKEWX11ULNQY","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AG6AKHTTQIHDXYUJ6GR2CEK3TBDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R38BV3ME9MIAEY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","4.0 out of 5 stars","Not a long chew","Reviewed in the United States on May 10, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog chewed these up in about 30 seconds. He literally lives for them tho. I don’t give them daily because they can upset his tummy. I use them for positive reinforcement for after herding or high energy activity.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIrHOrNdmSwKK7EMdye2ir%252BwqfOompY575l8xJ%252BYWKBCAAAAAGXT4rwAAAAB%26reviewId%3DR38BV3ME9MIAEY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIrHOrNdmSwKK7EMdye2ir%2BwqfOompY575l8xJ%2BYWKBCAAAAAGXT4rwAAAAB&reviewId=R38BV3ME9MIAEY","Showing  comments","",""
